Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Antall mandater;Antall utjevningsmandater;Column1
2;Akershus;229;Enebakk;;;FRP;Fremskrittspartiet;18,5835;8086;84;774;858;-4,1675;5;0;
2;Akershus;230;Lørenskog;;;A;Arbeiderpartiet;42,88732;27340;1272;5427;6699;-1,13916;21;0;
2;Akershus;230;Lørenskog;;;SV;Sosialistisk Venstreparti;2,69526;27340;80;341;421;-0,4525;1;0;
2;Akershus;230;Lørenskog;;;RØDT;Rødt;1,20999;27340;39;150;189;0,0544;0;0;
2;Akershus;230;Lørenskog;;;SP;Senterpartiet;1,28681;27340;25;176;201;0,34188;0;0;
2;Akershus;230;Lørenskog;;;KRF;Kristelig Folkeparti;3,06658;27340;95;384;479;-0,04506;1;0;
2;Akershus;230;Lørenskog;;;MDG;Miljøpartiet De Grønne;3,77081;27340;104;485;589;3,77081;2;0;
2;Akershus;230;Lørenskog;;;V;Venstre;3,71319;27340;75;505;580;-0,80682;2;0;
2;Akershus;230;Lørenskog;;;H;Høyre;28,1114;27340;725;3666;4391;-1,29577;14;0;
2;Akershus;230;Lørenskog;;;FRP;Fremskrittspartiet;10,23047;27340;306;1292;1598;-1,16886;5;0;
2;Akershus;230;Lørenskog;;;LVH;Lørenskog i våre hjerter;3,02817;27340;73;400;473;0,74108;1;0;
2;Akershus;231;Skedsmo;;;A;Arbeiderpartiet;38,17426;39944;2144;6391;8535;-1,76278;18;0;
2;Akershus;231;Skedsmo;;;SV;Sosialistisk Venstreparti;3,33214;39944;196;549;745;-0,17814;2;0;
2;Akershus;231;Skedsmo;;;RØDT;Rødt;0,87664;39944;50;146;196;0,00554;0;0;
2;Akershus;231;Skedsmo;;;SP;Senterpartiet;2,42419;39944;76;466;542;0,82429;1;0;
2;Akershus;231;Skedsmo;;;KRF;Kristelig Folkeparti;2,80884;39944;122;506;628;0,34646;1;0;
2;Akershus;231;Skedsmo;;;MDG;Miljøpartiet De Grønne;3,24269;39944;183;542;725;2,69501;2;0;
2;Akershus;231;Skedsmo;;;V;Venstre;3,9449;39944;183;699;882;0,36561;2;0;
2;Akershus;231;Skedsmo;;;H;Høyre;26,39324;39944;1342;4559;5901;-3,99617;12;0;
2;Akershus;231;Skedsmo;;;FRP;Fremskrittspartiet;11,89283;39944;691;1968;2659;0,11139;6;0;
2;Akershus;231;Skedsmo;;;PP;Pensjonistpartiet;1,66383;39944;118;254;372;0,07687;1;0;
2;Akershus;231;Skedsmo;;;FRBB;Folkets Røst By- og Bygdeliste;5,24644;39944;398;775;1173;1,51191;2;0;
2;Akershus;233;Nittedal;;;A;Arbeiderpartiet;34,97817;17097;601;3085;3686;0,61609;10;0;
2;Akershus;233;Nittedal;;;SV;Sosialistisk Venstreparti;2,8848;17097;60;244;304;0,14468;1;0;
2;Akershus;233;Nittedal;;;RØDT;Rødt;1,90738;17097;33;168;201;0,82095;0;0;
2;Akershus;233;Nittedal;;;SP;Senterpartiet;4,04251;17097;64;362;426;0,61976;1;0;
2;Akershus;233;Nittedal;;;KRF;Kristelig Folkeparti;2,92276;17097;68;240;308;0,48068;1;0;
2;Akershus;233;Nittedal;;;MDG;Miljøpartiet De Grønne;4,82065;17097;98;410;508;4,82065;1;0;
2;Akershus;233;Nittedal;;;V;Venstre;8,42665;17097;122;766;888;-1,25511;3;0;
2;Akershus;233;Nittedal;;;H;Høyre;27,71873;17097;471;2450;2921;-4,59547;8;0;
2;Akershus;233;Nittedal;;;FRP;Fremskrittspartiet;12,29835;17097;256;1040;1296;-1,65223;4;0;
2;Akershus;234;Gjerdrum;;;A;Arbeiderpartiet;32,0678;4741;123;823;946;-1,36696;8;0;
2;Akershus;234;Gjerdrum;;;SP;Senterpartiet;15,01695;4741;48;395;443;6,092;4;0;
2;Akershus;234;Gjerdrum;;;KRF;Kristelig Folkeparti;5,35593;4741;24;134;158;0,14971;1;0;
2;Akershus;234;Gjerdrum;;;MDG;Miljøpartiet De Grønne;3,86441;4741;27;87;114;3,86441;1;0;
2;Akershus;234;Gjerdrum;;;V;Venstre;6,64407;4741;22;174;196;-4,74877;2;0;
2;Akershus;234;Gjerdrum;;;H;Høyre;26,88136;4741;75;718;793;-1,85428;7;0;
2;Akershus;234;Gjerdrum;;;FRP;Fremskrittspartiet;10,16949;4741;40;260;300;0,46699;2;0;
2;Akershus;235;Ullensaker;;;A;Arbeiderpartiet;32,73307;25104;893;3524;4417;1,02899;15;0;
2;Akershus;235;Ullensaker;;;SP;Senterpartiet;5,11338;25104;92;598;690;0,52833;2;0;
2;Akershus;235;Ullensaker;;;KRF;Kristelig Folkeparti;2,6308;25104;70;285;355;0,2829;1;0;
2;Akershus;235;Ullensaker;;;MDG;Miljøpartiet De Grønne;2,60857;25104;87;265;352;2,60857;1;0;
2;Akershus;235;Ullensaker;;;V;Venstre;3,8758;25104;82;441;523;0,78218;2;0;
2;Akershus;235;Ullensaker;;;H;Høyre;18,58604;25104;456;2052;2508;0,39348;8;0;
2;Akershus;235;Ullensaker;;;FRP;Fremskrittspartiet;29,80584;25104;749;3273;4022;-6,18058;14;0;
2;Akershus;235;Ullensaker;;;AU;Alternativ Ullensakerliste;2,33437;25104;42;273;315;2,33437;1;0;
2;Akershus;235;Ullensaker;;;SV_R;Sosialistisk Venstreparti og Rødt;2,31214;25104;59;253;312;2,31214;1;0;
2;Akershus;236;Nes;;;A;Arbeiderpartiet;42,16963;16074;779;2945;3724;6,86746;15;0;
2;Akershus;236;Nes;;;SV;Sosialistisk Venstreparti;3,36315;16074;54;243;297;0,10204;1;0;
2;Akershus;236;Nes;;;SP;Senterpartiet;10,46314;16074;132;792;924;0,7368;4;0;
2;Akershus;236;Nes;;;KRF;Kristelig Folkeparti;3,65757;16074;82;241;323;-0,08245;1;0;
2;Akershus;236;Nes;;;MDG;Miljøpartiet De Grønne;3,55566;16074;80;234;314;3,55566;1;0;
2;Akershus;236;Nes;;;V;Venstre;6,62439;16074;87;498;585;0,54685;2;0;
2;Akershus;236;Nes;;;H;Høyre;14,19998;16074;203;1051;1254;-6,55259;5;0;
2;Akershus;236;Nes;;;FRP;Fremskrittspartiet;15,96648;16074;273;1137;1410;-4,26157;6;0;
2;Akershus;237;Eidsvoll;;;A;Arbeiderpartiet;32,31172;17982;452;2637;3089;-3,66862;11;0;
2;Akershus;237;Eidsvoll;;;SV;Sosialistisk Venstreparti;5,01046;17982;73;406;479;0,42791;2;0;
2;Akershus;237;Eidsvoll;;;SP;Senterpartiet;13,03347;17982;105;1141;1246;5,40635;5;0;
2;Akershus;237;Eidsvoll;;;KRF;Kristelig Folkeparti;4,06904;17982;57;332;389;0,41765;1;0;
2;Akershus;237;Eidsvoll;;;MDG;Miljøpartiet De Grønne;3,89121;17982;74;298;372;3,89121;1;0;
2;Akershus;237;Eidsvoll;;;V;Venstre;2,91841;17982;34;245;279;-0,2831;1;0;
2;Akershus;237;Eidsvoll;;;H;Høyre;22,41632;17982;256;1887;2143;-3,19573;8;0;
2;Akershus;237;Eidsvoll;;;FRP;Fremskrittspartiet;13,76569;17982;177;1139;1316;-1,04912;5;0;
2;Akershus;237;Eidsvoll;;;PP;Pensjonistpartiet;2,58368;17982;35;212;247;0,75276;1;0;
2;Akershus;238;Nannestad;;;A;Arbeiderpartiet;28,27542;9075;197;1113;1310;-5,8448;9;0;
2;Akershus;238;Nannestad;;;SV;Sosialistisk Venstreparti;2,3311;9075;18;90;108;-0,62466;1;0;
2;Akershus;238;Nannestad;;;SP;Senterpartiet;8,11569;9075;65;311;376;0,97425;2;0;
2;Akershus;238;Nannestad;;;KRF;Kristelig Folkeparti;4,2521;9075;37;160;197;0,02675;1;0;
2;Akershus;238;Nannestad;;;MDG;Miljøpartiet De Grønne;3,17289;9075;26;121;147;3,17289;1;0;
2;Akershus;238;Nannestad;;;V;Venstre;9,8856;9075;58;400;458;0,44303;3;0;
2;Akershus;238;Nannestad;;;H;Høyre;18,19555;9075;117;726;843;-3,80405;6;0;
2;Akershus;238;Nannestad;;;FRP;Fremskrittspartiet;14,84999;9075;109;579;688;-5,26507;5;0;
2;Akershus;238;Nannestad;;;NANB;Nannestad bygdeliste;10,92165;9075;56;450;506;10,92165;3;0;
2;Akershus;239;Hurdal;;;A;Arbeiderpartiet;20,89552;2227;76;204;280;-2,6382;4;0;
2;Akershus;239;Hurdal;;;SV;Sosialistisk Venstreparti;2,46269;2227;9;24;33;-0,68981;0;0;
2;Akershus;239;Hurdal;;;SP;Senterpartiet;11,86567;2227;27;132;159;5,41406;2;0;
2;Akershus;239;Hurdal;;;KRF;Kristelig Folkeparti;7,61194;2227;33;69;102;-1,03909;1;0;
2;Akershus;239;Hurdal;;;MDG;Miljøpartiet De Grønne;4,77612;2227;10;54;64;4,77612;1;0;
2;Akershus;239;Hurdal;;;V;Venstre;25,22388;2227;86;252;338;-7,62069;5;0;
2;Akershus;239;Hurdal;;;H;Høyre;5,8209;2227;17;61;78;-2,90344;1;0;
2;Akershus;239;Hurdal;;;FRP;Fremskrittspartiet;8,35821;2227;25;87;112;-8,28402;1;0;
2;Akershus;239;Hurdal;;;GIH;Glad i Hurdal;12,98507;2227;39;135;174;12,98507;2;0;
3;Oslo;301;Oslo;;;A;Arbeiderpartiet;31,96743;511172;35822;66609;102431;-1,13055;20;0;
3;Oslo;301;Oslo;;;SV;Sosialistisk Venstreparti;5,44437;511172;5438;12007;17445;-0,83222;3;0;
3;Oslo;301;Oslo;;;RØDT;Rødt;5,0477;511172;5644;10530;16174;1,42006;3;0;
3;Oslo;301;Oslo;;;SP;Senterpartiet;0,60108;511172;620;1306;1926;0,08837;0;0;
3;Oslo;301;Oslo;;;KRF;Kristelig Folkeparti;2,44271;511172;2372;5455;7827;0,00291;1;0;
3;Oslo;301;Oslo;;;MDG;Miljøpartiet De Grønne;8,14423;511172;9588;16508;26096;5,67801;5;0;
3;Oslo;301;Oslo;;;V;Venstre;6,86155;511172;5868;16118;21986;-1,30796;4;0;
3;Oslo;301;Oslo;;;H;Høyre;31,79609;511172;32903;68979;101882;-3,90217;19;0;
3;Oslo;301;Oslo;;;FRP;Fremskrittspartiet;6,02672;511172;7326;11985;19311;-1,01522;4;0;
3;Oslo;301;Oslo;;;DEMN;Demokratene i Norge;0,23094;511172;476;264;740;0,16198;0;0;
3;Oslo;301;Oslo;;;KYST;Kystpartiet;0,0387;511172;35;89;124;-0,00191;0;0;
3;Oslo;301;Oslo;;;NKP;Norges Kommunistiske Parti;0,0749;511172;67;173;240;0,00723;0;0;
3;Oslo;301;Oslo;;;PIR;Piratpartiet;0,25123;511172;210;595;805;0,25123;0;0;
3;Oslo;301;Oslo;;;PP;Pensjonistpartiet;0,36483;511172;501;668;1169;0,02807;0;0;
3;Oslo;301;Oslo;;;FI;Feministisk Initiativ;0,43318;511172;811;577;1388;0,43318;0;0;
3;Oslo;301;Oslo;;;KRISTNE;Partiet De Kristne;0,13139;511172;150;271;421;0,13139;0;0;
3;Oslo;301;Oslo;;;LIBO;Liberalistene Oslo;0,14294;511172;222;236;458;0,14294;0;0;
4;Hedmark;402;Kongsvinger;;;A;Arbeiderpartiet;47,92602;14349;871;2757;3628;12,34015;16;0;
4;Hedmark;402;Kongsvinger;;;SV;Sosialistisk Venstreparti;3,36856;14349;66;189;255;-0,95377;1;0;
4;Hedmark;402;Kongsvinger;;;SP;Senterpartiet;5,6539;14349;64;364;428;0,54106;2;0;
4;Hedmark;402;Kongsvinger;;;KRF;Kristelig Folkeparti;2,48349;14349;50;138;188;0,06095;1;0;
4;Hedmark;402;Kongsvinger;;;MDG;Miljøpartiet De Grønne;2,78732;14349;60;151;211;2,78732;1;0;
4;Hedmark;402;Kongsvinger;;;V;Venstre;3,76486;14349;69;216;285;-1,69223;1;0;
4;Hedmark;402;Kongsvinger;;;H;Høyre;18,11096;14349;354;1017;1371;0,1714;6;0;
4;Hedmark;402;Kongsvinger;;;FRP;Fremskrittspartiet;9,03567;14349;141;543;684;-5,38484;3;0;
4;Hedmark;402;Kongsvinger;;;PP;Pensjonistpartiet;6,86922;14349;161;359;520;-7,87004;2;0;
4;Hedmark;403;Hamar;;;A;Arbeiderpartiet;34,45464;24765;1388;4020;5408;-2,65811;14;0;
4;Hedmark;403;Hamar;;;SV;Sosialistisk Venstreparti;3,21101;24765;124;380;504;-0,40758;1;0;
4;Hedmark;403;Hamar;;;RØDT;Rødt;0,8792;24765;44;94;138;0,03487;0;0;
4;Hedmark;403;Hamar;;;SP;Senterpartiet;2,48471;24765;86;304;390;0,70081;1;0;
4;Hedmark;403;Hamar;;;KRF;Kristelig Folkeparti;3,41488;24765;111;425;536;-2,27963;1;0;
4;Hedmark;403;Hamar;;;MDG;Miljøpartiet De Grønne;4,30683;24765;193;483;676;3,20856;2;0;
4;Hedmark;403;Hamar;;;V;Venstre;6,21814;24765;202;774;976;1,78061;2;0;
4;Hedmark;403;Hamar;;;H;Høyre;11,58894;24765;485;1334;1819;-7,31025;5;0;
4;Hedmark;403;Hamar;;;FRP;Fremskrittspartiet;3,10907;24765;110;378;488;-0,90946;1;0;
4;Hedmark;403;Hamar;;;PP;Pensjonistpartiet;3,17915;24765;160;339;499;-1,24568;1;0;
4;Hedmark;403;Hamar;;;BBL;By- og bygdelista;27,15341;24765;885;3377;4262;9,08587;11;0;
4;Hedmark;412;Ringsaker;;;A;Arbeiderpartiet;50,43166;26541;1824;5478;7302;0,061;21;0;
4;Hedmark;412;Ringsaker;;;SV;Sosialistisk Venstreparti;2,50708;26541;106;257;363;-0,25305;1;0;
4;Hedmark;412;Ringsaker;;;SP;Senterpartiet;12,61827;26541;290;1537;1827;4,88727;5;0;
4;Hedmark;412;Ringsaker;;;KRF;Kristelig Folkeparti;2,7419;26541;129;268;397;0,02149;1;0;
4;Hedmark;412;Ringsaker;;;MDG;Miljøpartiet De Grønne;3,09414;26541;156;292;448;2,05495;1;0;
4;Hedmark;412;Ringsaker;;;V;Venstre;3,20464;26541;100;364;464;-1,81919;1;0;
4;Hedmark;412;Ringsaker;;;H;Høyre;10,02141;26541;357;1094;1451;-3,91161;4;0;
4;Hedmark;412;Ringsaker;;;FRP;Fremskrittspartiet;5,3733;26541;190;588;778;-0,4051;2;0;
4;Hedmark;412;Ringsaker;;;PP;Pensjonistpartiet;3,65357;26541;208;321;529;1,41634;2;0;
4;Hedmark;412;Ringsaker;;;RSL;Ringsaklista;6,35403;26541;162;758;920;-2,05211;3;0;
4;Hedmark;415;Løten;;;A;Arbeiderpartiet;44,71429;6029;340;1225;1565;-9,33436;11;0;
4;Hedmark;415;Løten;;;SV;Sosialistisk Venstreparti;4,11429;6029;38;106;144;0,39469;1;0;
4;Hedmark;415;Løten;;;SP;Senterpartiet;32,48571;6029;179;958;1137;17,52148;8;0;
4;Hedmark;415;Løten;;;MDG;Miljøpartiet De Grønne;3,91429;6029;38;99;137;3,91429;1;0;
4;Hedmark;415;Løten;;;V;Venstre;2,97143;6029;19;85;104;-0,17592;1;0;
4;Hedmark;415;Løten;;;H;Høyre;6,85714;6029;39;201;240;-5,21725;2;0;
4;Hedmark;415;Løten;;;FRP;Fremskrittspartiet;4,94286;6029;43;130;173;-3,26887;1;0;
4;Hedmark;417;Stange;;;A;Arbeiderpartiet;44,84082;15793;881;3443;4324;-7,7487;16;0;
4;Hedmark;417;Stange;;;SV;Sosialistisk Venstreparti;3,60884;15793;61;287;348;0,29799;1;0;
4;Hedmark;417;Stange;;;SP;Senterpartiet;14,6946;15793;192;1225;1417;7,34639;5;0;
4;Hedmark;417;Stange;;;KRF;Kristelig Folkeparti;5,29918;15793;97;414;511;0,02674;2;0;
4;Hedmark;417;Stange;;;MDG;Miljøpartiet De Grønne;4,62512;15793;97;349;446;2,9645;2;0;
4;Hedmark;417;Stange;;;V;Venstre;4,24142;15793;77;332;409;-1,01027;1;0;
4;Hedmark;417;Stange;;;H;Høyre;8,13025;15793;131;653;784;-3,53555;3;0;
4;Hedmark;417;Stange;;;FRP;Fremskrittspartiet;5,99399;15793;104;474;578;-1,20892;2;0;
4;Hedmark;417;Stange;;;PP;Pensjonistpartiet;2,14663;15793;52;155;207;-0,20936;1;0;
4;Hedmark;417;Stange;;;BLSTA;Bygdelista i Stange;6,41916;15793;68;551;619;3,07718;2;0;
4;Hedmark;418;Nord-Odal;;;A;Arbeiderpartiet;61,65477;4170;245;1223;1468;6,04519;15;0;
4;Hedmark;418;Nord-Odal;;;SV;Sosialistisk Venstreparti;7,39185;4170;33;143;176;2,30584;2;0;
4;Hedmark;418;Nord-Odal;;;SP;Senterpartiet;14,02772;4170;39;295;334;4,79062;4;0;
4;Hedmark;418;Nord-Odal;;;V;Venstre;2,26795;4170;7;47;54;-0,49944;0;0;
4;Hedmark;418;Nord-Odal;;;H;Høyre;14,65771;4170;54;295;349;2,76541;4;0;
4;Hedmark;419;Sør-Odal;;;A;Arbeiderpartiet;38,39618;6357;378;1068;1446;3,05245;11;0;
4;Hedmark;419;Sør-Odal;;;SV;Sosialistisk Venstreparti;3,69092;6357;35;104;139;-2,11026;1;0;
4;Hedmark;419;Sør-Odal;;;SP;Senterpartiet;8,47053;6357;81;238;319;-4,61406;2;0;
4;Hedmark;419;Sør-Odal;;;MDG;Miljøpartiet De Grønne;2,86776;6357;32;76;108;2,86776;1;0;
4;Hedmark;419;Sør-Odal;;;V;Venstre;0,71694;6357;4;23;27;0,71694;0;0;
4;Hedmark;419;Sør-Odal;;;H;Høyre;22,06585;6357;216;615;831;-3,82221;6;0;
4;Hedmark;419;Sør-Odal;;;PP;Pensjonistpartiet;3,61126;6357;34;102;136;-4,94995;1;0;
4;Hedmark;419;Sør-Odal;;;SOBY;Sør-Odal Bygdeliste;20,18056;6357;95;665;760;20,18056;5;0;
4;Hedmark;420;Eidskog;;;A;Arbeiderpartiet;47,23992;5142;364;971;1335;11,95542;12;0;
4;Hedmark;420;Eidskog;;;SV;Sosialistisk Venstreparti;2,477;5142;32;38;70;-1,83955;0;0;
4;Hedmark;420;Eidskog;;;SP;Senterpartiet;27,77778;5142;172;613;785;-2,60156;7;0;
4;Hedmark;420;Eidskog;;;V;Venstre;4,06936;5142;39;76;115;0,30873;1;0;
4;Hedmark;420;Eidskog;;;H;Høyre;11,46497;5142;86;238;324;-5,50691;3;0;
4;Hedmark;420;Eidskog;;;FRP;Fremskrittspartiet;6,97098;5142;54;143;197;-1,59671;2;0;
4;Hedmark;423;Grue;;;A;Arbeiderpartiet;43,17391;4042;199;794;993;-2,39354;8;0;
4;Hedmark;423;Grue;;;SP;Senterpartiet;14,43478;4042;54;278;332;-0,29755;3;0;
4;Hedmark;423;Grue;;;GRUEFL;Fellesliste mellom H KRF og V;42,3913;4042;158;817;975;6,11721;8;0;
4;Hedmark;425;Åsnes;;;A;Arbeiderpartiet;39,43748;6192;331;959;1290;-1,68401;9;0;
4;Hedmark;425;Åsnes;;;SV;Sosialistisk Venstreparti;4,09661;6192;25;109;134;1,37783;1;0;
4;Hedmark;425;Åsnes;;;SP;Senterpartiet;17,67044;6192;105;473;578;4,50136;4;0;
4;Hedmark;425;Åsnes;;;V;Venstre;10,73066;6192;79;272;351;-2,04192;3;0;
4;Hedmark;425;Åsnes;;;H;Høyre;7,64292;6192;52;198;250;-3,09058;2;0;
4;Hedmark;425;Åsnes;;;FRP;Fremskrittspartiet;10,02751;6192;84;244;328;-0,93255;2;0;
4;Hedmark;425;Åsnes;;;PP;Pensjonistpartiet;4,31061;6192;35;106;141;0,31741;1;0;
4;Hedmark;425;Åsnes;;;RADS;Radikale Sosialister;6,08377;6192;42;157;199;1,55247;1;0;
4;Hedmark;426;Våler;;;A;Arbeiderpartiet;34,63687;3120;198;422;620;-15,29077;6;0;
4;Hedmark;426;Våler;;;SV;Sosialistisk Venstreparti;6,70391;3120;39;81;120;2,45886;1;0;
4;Hedmark;426;Våler;;;SP;Senterpartiet;11,39665;3120;46;158;204;2,76182;2;0;
4;Hedmark;426;Våler;;;V;Venstre;19,49721;3120;96;253;349;9,80111;4;0;
4;Hedmark;426;Våler;;;H;Høyre;13,63128;3120;77;167;244;1,23379;3;0;
4;Hedmark;426;Våler;;;PP;Pensjonistpartiet;3,85475;3120;21;48;69;-3,04347;1;0;
4;Hedmark;426;Våler;;;BVF;Bygdelista Vålers framtid;10,27933;3120;36;148;184;10,27933;2;0;
4;Hedmark;427;Elverum;;;A;Arbeiderpartiet;42,25411;16514;945;3089;4034;3,08066;14;0;
4;Hedmark;427;Elverum;;;SV;Sosialistisk Venstreparti;4,70305;16514;104;345;449;1,47724;2;0;
4;Hedmark;427;Elverum;;;SP;Senterpartiet;10,62114;16514;163;851;1014;5,44748;4;0;
4;Hedmark;427;Elverum;;;MDG;Miljøpartiet De Grønne;2,79669;16514;87;180;267;2,39475;1;0;
4;Hedmark;427;Elverum;;;V;Venstre;3,05855;16514;65;227;292;-0,33215;1;0;
4;Hedmark;427;Elverum;;;H;Høyre;27,67361;16514;674;1968;2642;-8,25342;10;0;
4;Hedmark;427;Elverum;;;FRP;Fremskrittspartiet;6,49419;16514;150;470;620;-1,40028;2;0;
4;Hedmark;427;Elverum;;;TE;Team Elverum - Politikk for by og bygd;2,39866;16514;40;189;229;-0,65194;1;0;
4;Hedmark;428;Trysil;;;A;Arbeiderpartiet;40,28902;5397;285;1109;1394;3,7208;11;0;
4;Hedmark;428;Trysil;;;SV;Sosialistisk Venstreparti;3,2948;5397;24;90;114;-3,96259;1;0;
4;Hedmark;428;Trysil;;;SP;Senterpartiet;23,03468;5397;109;688;797;6,10079;6;0;
4;Hedmark;428;Trysil;;;KRF;Kristelig Folkeparti;2,51445;5397;17;70;87;-2,32381;0;0;
4;Hedmark;428;Trysil;;;MDG;Miljøpartiet De Grønne;1,32948;5397;16;30;46;1,32948;0;0;
4;Hedmark;428;Trysil;;;V;Venstre;1,6763;5397;13;45;58;-2,23369;0;0;
4;Hedmark;428;Trysil;;;H;Høyre;23,98844;5397;174;656;830;1,42866;6;0;
4;Hedmark;428;Trysil;;;FRP;Fremskrittspartiet;3,87283;5397;29;105;134;-4,05966;1;0;
4;Hedmark;429;Åmot;;;A;Arbeiderpartiet;24,87805;3541;115;395;510;-5,52038;5;0;
4;Hedmark;429;Åmot;;;SV;Sosialistisk Venstreparti;9,26829;3541;58;132;190;3,85757;2;0;
4;Hedmark;429;Åmot;;;SP;Senterpartiet;46,92683;3541;199;763;962;11,51119;9;0;
4;Hedmark;429;Åmot;;;MDG;Miljøpartiet De Grønne;2,92683;3541;25;35;60;2,92683;0;0;
4;Hedmark;429;Åmot;;;V;Venstre;1,36585;3541;11;17;28;-1,92977;0;0;
4;Hedmark;429;Åmot;;;H;Høyre;8,58537;3541;45;131;176;-3,46579;2;0;
4;Hedmark;429;Åmot;;;FRP;Fremskrittspartiet;6,04878;3541;36;88;124;-3,19864;1;0;
4;Hedmark;430;Stor-Elvdal;;;A;Arbeiderpartiet;50,96974;2082;180;477;657;7,73742;9;0;
4;Hedmark;430;Stor-Elvdal;;;SV;Sosialistisk Venstreparti;4,57719;2082;14;45;59;1,47955;1;0;
4;Hedmark;430;Stor-Elvdal;;;V;Venstre;18,54151;2082;48;191;239;11,8075;3;0;
4;Hedmark;430;Stor-Elvdal;;;BHSF;Bygdelista, Høyre, Senterpartiet, Fremskrittspartiet;25,91156;2082;94;240;334;25,91156;4;0;
4;Hedmark;432;Rendalen;;;A;Arbeiderpartiet;44,54545;1561;86;404;490;-1,61474;8;0;
4;Hedmark;432;Rendalen;;;SV;Sosialistisk Venstreparti;6,90909;1561;18;58;76;-3,90842;1;0;
4;Hedmark;432;Rendalen;;;SP;Senterpartiet;41,81818;1561;96;364;460;6,8058;7;0;
4;Hedmark;432;Rendalen;;;H;Høyre;6,72727;1561;17;57;74;-1,28264;1;0;
4;Hedmark;434;Engerdal;;;A;Arbeiderpartiet;41,10429;1074;59;276;335;-7,59547;6;0;
4;Hedmark;434;Engerdal;;;H;Høyre;8,22086;1074;16;51;67;-3,71768;1;0;
4;Hedmark;434;Engerdal;;;SP_V;Samlingslista - SP og V;50,67485;1074;86;327;413;11,31314;8;0;
4;Hedmark;436;Tolga;;;A;Arbeiderpartiet;18,46154;1293;21;147;168;-2,59109;3;0;
4;Hedmark;436;Tolga;;;SV;Sosialistisk Venstreparti;23,84615;1293;41;176;217;0,27159;4;0;
4;Hedmark;436;Tolga;;;SP;Senterpartiet;48,13187;1293;49;389;438;6,57485;7;0;
4;Hedmark;436;Tolga;;;V;Venstre;9,56044;1293;16;71;87;-0,19833;1;0;
4;Hedmark;437;Tynset;;;A;Arbeiderpartiet;21,0044;4268;94;479;573;-0,91244;6;0;
4;Hedmark;437;Tynset;;;SV;Sosialistisk Venstreparti;7,55132;4268;33;173;206;-21,83557;2;0;
4;Hedmark;437;Tynset;;;SP;Senterpartiet;43,65836;4268;149;1042;1191;21,42439;12;0;
4;Hedmark;437;Tynset;;;KRF;Kristelig Folkeparti;2,67595;4268;12;61;73;-0,53053;1;0;
4;Hedmark;437;Tynset;;;MDG;Miljøpartiet De Grønne;3,92229;4268;25;82;107;3,92229;1;0;
4;Hedmark;437;Tynset;;;V;Venstre;2,60264;4268;14;57;71;-1,09715;1;0;
4;Hedmark;437;Tynset;;;H;Høyre;7,22141;4268;29;168;197;-4,68839;2;0;
4;Hedmark;437;Tynset;;;FRP;Fremskrittspartiet;2,19941;4268;6;54;60;-0,61947;0;0;
4;Hedmark;437;Tynset;;;PP;Pensjonistpartiet;9,16422;4268;58;192;250;9,16422;2;0;
4;Hedmark;438;Alvdal;;;A;Arbeiderpartiet;43,75;1832;109;437;546;5,50079;7;0;
4;Hedmark;438;Alvdal;;;SP;Senterpartiet;32,77244;1832;68;341;409;-2,24334;6;0;
4;Hedmark;438;Alvdal;;;KRF;Kristelig Folkeparti;4,96795;1832;8;54;62;-0,94688;1;0;
4;Hedmark;438;Alvdal;;;V;Venstre;8,65385;1832;24;84;108;-6,9613;1;0;
4;Hedmark;438;Alvdal;;;H;Høyre;9,85577;1832;25;98;123;9,85577;2;0;
4;Hedmark;439;Folldal;;;A;Arbeiderpartiet;29,98955;1283;68;219;287;-14,7284;5;0;
4;Hedmark;439;Folldal;;;SV;Sosialistisk Venstreparti;3,34378;1283;7;25;32;-7,52801;0;0;
4;Hedmark;439;Folldal;;;RØDT;Rødt;4,38871;1283;3;39;42;4,38871;1;0;
4;Hedmark;439;Folldal;;;SP;Senterpartiet;38,03553;1283;74;290;364;-6,37473;7;0;
4;Hedmark;439;Folldal;;;SL;Samlingslista;24,24242;1283;41;191;232;24,24242;4;0;
4;Hedmark;441;Os;;;A;Arbeiderpartiet;30,93661;1599;57;270;327;2,3255;5;0;
4;Hedmark;441;Os;;;SV;Sosialistisk Venstreparti;11,44749;1599;24;97;121;3,29934;2;0;
4;Hedmark;441;Os;;;SP;Senterpartiet;52,03406;1599;95;455;550;-11,20668;9;0;
4;Hedmark;441;Os;;;KRF;Kristelig Folkeparti;5,58184;1599;16;43;59;5,58184;1;0;
5;Oppland;501;Lillehammer;;;A;Arbeiderpartiet;45,51344;21741;1344;4276;5620;5,77308;22;0;
5;Oppland;501;Lillehammer;;;SV;Sosialistisk Venstreparti;4,13022;21741;137;373;510;-0,72659;2;0;
5;Oppland;501;Lillehammer;;;RØDT;Rødt;2,90735;21741;121;238;359;-0,71999;1;0;
5;Oppland;501;Lillehammer;;;SP;Senterpartiet;8,26045;21741;159;861;1020;2,96071;4;0;
5;Oppland;501;Lillehammer;;;KRF;Kristelig Folkeparti;3,1746;21741;88;304;392;-0,01745;2;0;
